images,x,y,labels,species
S_09_05_16_DSC00983.JPG,4791.5,1718.5,1,topi
S_09_05_16_DSC00983.JPG,5749.5,1968,1,topi
S_09_05_16_DSC00983.JPG,5312.5,2172.5,1,topi
S_09_05_16_DSC00984.JPG,5396.5,3606,1,topi
S_09_05_16_DSC00991.JPG,5342.5,197.5,1,topi
S_09_05_16_DSC00991.JPG,4824,134,1,topi
S_09_05_16_DSC00991.JPG,4734,235.5,1,topi
S_09_05_16_DSC00991.JPG,4591,119,1,topi
S_09_05_16_DSC00991.JPG,4442,40.5,1,topi
S_09_05_16_DSC00991.JPG,4411,58.5,1,topi
S_09_05_16_DSC00992.JPG,5150,2078,1,topi
S_09_05_16_DSC00992.JPG,5296,2177.5,1,topi
S_09_05_16_DSC00992.JPG,5570,2280.5,1,topi
S_09_05_16_DSC00992.JPG,5564,2308,1,topi
S_09_05_16_DSC00992.JPG,5902.5,2413.5,1,topi
S_09_05_16_DSC00992.JPG,5729.5,2417,1,topi
S_09_05_16_DSC00992.JPG,5736,2503,1,topi
S_09_05_16_DSC00992.JPG,5869.5,1157,1,topi
S_09_05_16_DSC00992.JPG,5689.5,1011,1,topi
S_09_05_16_DSC00992.JPG,5866,841,1,topi
S_09_05_16_DSC00992.JPG,5749.5,665.5,1,topi
S_09_05_16_DSC00992.JPG,5518,639,1,topi
S_09_05_16_DSC00992.JPG,5433.5,776,1,topi
S_09_05_16_DSC00992.JPG,5218,814.5,1,topi
S_09_05_16_DSC00992.JPG,5173,624,1,topi
S_09_05_16_DSC00992.JPG,5964.5,130.5,1,topi
S_09_05_16_DSC00992.JPG,5969,225,1,topi
S_09_05_16_DSC00993.JPG,3984.5,654.5,1,topi
S_09_05_16_DSC00993.JPG,3937.5,681,1,topi
S_09_05_16_DSC00994.JPG,920,1657.5,1,topi
S_09_05_16_DSC00994.JPG,823,1578,1,topi
S_09_05_16_DSC00994.JPG,637.5,1487.5,1,topi
S_09_05_16_DSC00994.JPG,797.5,1639.5,1,topi
S_09_05_16_DSC00994.JPG,4511.5,2673.5,1,topi
S_09_05_16_DSC00994.JPG,4468,2703,1,topi
S_09_05_16_DSC00995.JPG,2131.5,3939,1,topi
S_09_05_16_DSC00995.JPG,1960.5,3841,1,topi
S_09_05_16_DSC00995.JPG,1775.5,3986,1,topi
S_09_05_16_DSC00995.JPG,1401.5,3590,1,topi
S_09_05_16_DSC00995.JPG,552,3396,1,topi
S_09_05_16_DSC00995.JPG,237.5,3171.5,1,topi
S_09_05_16_DSC00995.JPG,294,2744.5,1,topi
S_09_05_16_DSC00995.JPG,72.5,2715.5,1,topi
S_09_05_16_DSC00995.JPG,226,2656,1,topi
S_09_05_16_DSC00995.JPG,228,2686.5,1,topi
S_09_05_16_DSC00995.JPG,1107,650.5,3,kob
S_09_05_16_DSC00996.JPG,1272,2814.5,3,kob
S_09_05_16_DSC01002.JPG,2146,833.5,3,kob
S_09_05_16_DSC01003.JPG,3100,3026.5,3,kob
S_09_05_16_DSC01065.JPG,1324,1984.5,2,buffalo
S_09_05_16_DSC01066.JPG,534.5,3796.5,2,buffalo
S_10_05_16_DSC00467.JPG,261.5,577.5,4,elephant
S_10_05_16_DSC00467.JPG,175,529.5,4,elephant
S_10_05_16_DSC00467.JPG,227,578,4,elephant
S_10_05_16_DSC00467.JPG,257.5,603,4,elephant
S_10_05_16_DSC00467.JPG,254,623,4,elephant
S_10_05_16_DSC00468.JPG,676,2663,4,elephant
S_10_05_16_DSC00468.JPG,672,2688,4,elephant
S_10_05_16_DSC00468.JPG,663,2702.5,4,elephant
S_10_05_16_DSC00468.JPG,641.5,2686,4,elephant
S_10_05_16_DSC00468.JPG,601,2609,4,elephant
S_10_05_16_DSC00470.JPG,204,1055.5,2,buffalo
S_10_05_16_DSC00470.JPG,196.5,728.5,2,buffalo
S_10_05_16_DSC00470.JPG,643,98,2,buffalo
S_10_05_16_DSC00470.JPG,1044.5,35.5,2,buffalo
S_10_05_16_DSC00470.JPG,275,29,2,buffalo
S_10_05_16_DSC00470.JPG,1583,60.5,2,buffalo
S_10_05_16_DSC00471.JPG,1561.5,832,2,buffalo
S_10_05_16_DSC00471.JPG,1552,889.5,2,buffalo
S_10_05_16_DSC00471.JPG,1821.5,879,2,buffalo
S_10_05_16_DSC00471.JPG,1462,1021,2,buffalo
S_10_05_16_DSC00471.JPG,1377.5,1027.5,2,buffalo
S_10_05_16_DSC00471.JPG,1288.5,1165,2,buffalo
S_10_05_16_DSC00471.JPG,1774,1096.5,2,buffalo
S_10_05_16_DSC00471.JPG,1865,1082,2,buffalo
S_10_05_16_DSC00471.JPG,1661,1214,2,buffalo
S_10_05_16_DSC00471.JPG,1334,1349.5,2,buffalo
S_10_05_16_DSC00471.JPG,1370.5,1395,2,buffalo
S_10_05_16_DSC00471.JPG,1169.5,1344.5,2,buffalo
S_10_05_16_DSC00471.JPG,1127.5,1342.5,2,buffalo
S_10_05_16_DSC00471.JPG,820,1356,2,buffalo
S_10_05_16_DSC00471.JPG,714,1460,2,buffalo
S_10_05_16_DSC00471.JPG,908,1513,2,buffalo
S_10_05_16_DSC00471.JPG,1135,1519.5,2,buffalo
S_10_05_16_DSC00471.JPG,1226.5,1512,2,buffalo
S_10_05_16_DSC00471.JPG,1271,1600.5,2,buffalo
S_10_05_16_DSC00471.JPG,1203.5,1576.5,2,buffalo
S_10_05_16_DSC00471.JPG,1125.5,1735,2,buffalo
S_10_05_16_DSC00471.JPG,1000.5,1756,2,buffalo
S_10_05_16_DSC00471.JPG,808.5,1694,2,buffalo
S_10_05_16_DSC00471.JPG,863,1818,2,buffalo
S_10_05_16_DSC00471.JPG,829.5,1806.5,2,buffalo
S_10_05_16_DSC00471.JPG,691,1823.5,2,buffalo
S_10_05_16_DSC00471.JPG,547.5,1751,2,buffalo
S_10_05_16_DSC00471.JPG,412.5,1643,2,buffalo
S_10_05_16_DSC00471.JPG,166,1659.5,2,buffalo
S_10_05_16_DSC00471.JPG,399.5,1800.5,2,buffalo
S_10_05_16_DSC00471.JPG,472,1865,2,buffalo
S_10_05_16_DSC00471.JPG,636,1891,2,buffalo
S_10_05_16_DSC00471.JPG,851.5,1933.5,2,buffalo
S_10_05_16_DSC00471.JPG,821,2054.5,2,buffalo
S_10_05_16_DSC00471.JPG,498.5,1980,2,buffalo
S_10_05_16_DSC00471.JPG,195.5,1953.5,2,buffalo
S_10_05_16_DSC00471.JPG,25,2007.5,2,buffalo
S_10_05_16_DSC00471.JPG,1237,2018.5,2,buffalo
S_10_05_16_DSC00471.JPG,366,2658.5,2,buffalo
S_10_05_16_DSC00471.JPG,368.5,2983,2,buffalo
S_10_05_16_DSC00471.JPG,1784,1959,2,buffalo
S_10_05_16_DSC00471.JPG,1629,1777.5,2,buffalo
S_10_05_16_DSC00471.JPG,1529,1852.5,2,buffalo
S_10_05_16_DSC00471.JPG,1623.5,1958,2,buffalo
S_10_05_16_DSC00472.JPG,1936,3069.5,2,buffalo
S_10_05_16_DSC00472.JPG,1993,3226.5,2,buffalo
S_10_05_16_DSC00472.JPG,1900.5,3277.5,2,buffalo
S_10_05_16_DSC00472.JPG,1682.5,3018.5,2,buffalo
S_10_05_16_DSC00472.JPG,1658.5,3047.5,2,buffalo
S_10_05_16_DSC00472.JPG,1582,3119.5,2,buffalo
S_10_05_16_DSC00472.JPG,1487.5,3177.5,2,buffalo
S_10_05_16_DSC00472.JPG,1777,3397.5,2,buffalo
S_10_05_16_DSC00472.JPG,1411,3318,2,buffalo
S_10_05_16_DSC00472.JPG,1423,3491,2,buffalo
S_10_05_16_DSC00472.JPG,1476,3542,2,buffalo
S_10_05_16_DSC00472.JPG,1268.5,3487.5,2,buffalo
S_10_05_16_DSC00472.JPG,1205,3460,2,buffalo
S_10_05_16_DSC00472.JPG,918.5,3492,2,buffalo
S_10_05_16_DSC00472.JPG,804,3592.5,2,buffalo
S_10_05_16_DSC00472.JPG,991.5,3658.5,2,buffalo
S_10_05_16_DSC00472.JPG,1229,3676.5,2,buffalo
S_10_05_16_DSC00472.JPG,1317.5,3655,2,buffalo
S_10_05_16_DSC00472.JPG,1377,3744.5,2,buffalo
S_10_05_16_DSC00472.JPG,1293,3728,2,buffalo
S_10_05_16_DSC00472.JPG,1707,3866.5,2,buffalo
S_10_05_16_DSC00472.JPG,1606,3934,2,buffalo
S_10_05_16_DSC00472.JPG,1204.5,3898.5,2,buffalo
S_10_05_16_DSC00472.JPG,1081.5,3910.5,2,buffalo
S_10_05_16_DSC00472.JPG,880.5,3834,2,buffalo
S_10_05_16_DSC00472.JPG,910,3949,2,buffalo
S_10_05_16_DSC00472.JPG,756,3962.5,2,buffalo
S_10_05_16_DSC00472.JPG,675,3976,2,buffalo
S_10_05_16_DSC00472.JPG,593.5,3878.5,2,buffalo
S_10_05_16_DSC00472.JPG,498,3980.5,2,buffalo
S_10_05_16_DSC00472.JPG,426.5,3901,2,buffalo
S_10_05_16_DSC00472.JPG,473.5,3764.5,2,buffalo
S_10_05_16_DSC00472.JPG,211.5,3711.5,2,buffalo
S_10_05_16_DSC00472.JPG,28.5,3828.5,2,buffalo
S_10_05_16_DSC00493.JPG,578,1059.5,5,warthog
S_10_05_16_DSC00494.JPG,561.5,3285,5,warthog
S_10_05_16_DSC00544.JPG,5404.5,1543,5,warthog
S_10_05_16_DSC00544.JPG,5157,2174,5,warthog
S_10_05_16_DSC00544.JPG,5147,2637.5,5,warthog
S_10_05_16_DSC00544.JPG,5197.5,2820,5,warthog
S_10_05_16_DSC00544.JPG,4777.5,2965.5,5,warthog
S_10_05_16_DSC00581.JPG,3304.5,2313.5,3,kob
S_10_05_16_DSC00581.JPG,3001,2236.5,3,kob
S_10_05_16_DSC00594.JPG,976.5,1756,1,topi
S_10_05_16_DSC00595.JPG,936.5,3782,1,topi
S_10_05_16_DSC00603.JPG,904.5,1109,3,kob
S_10_05_16_DSC00624.JPG,5159,1008.5,1,topi
S_10_05_16_DSC00625.JPG,4748,2913.5,1,topi
S_10_05_16_DSC00627.JPG,3896.5,2944,1,topi
S_10_05_16_DSC00639.JPG,2437,237,1,topi
S_10_05_16_DSC00640.JPG,2275,2781,1,topi
S_10_05_16_DSC00641.JPG,4525.5,2403,1,topi
S_10_05_16_DSC00641.JPG,5743,2252,1,topi
S_10_05_16_DSC00641.JPG,4237.5,3190.5,4,elephant
S_10_05_16_DSC00643.JPG,4651.5,951.5,1,topi
S_10_05_16_DSC00643.JPG,5948.5,2208,4,elephant
S_10_05_16_DSC00652.JPG,2094.5,2793.5,1,topi
S_10_05_16_DSC00652.JPG,1827.5,257,1,topi
S_10_05_16_DSC00653.JPG,1314.5,2311,1,topi
S_10_05_16_DSC00675.JPG,5030,2360.5,3,kob
S_10_05_16_DSC00727.JPG,3572.5,2476.5,3,kob
S_10_05_16_DSC00733.JPG,565,1583.5,3,kob
S_10_05_16_DSC00734.JPG,959.5,3732,3,kob
S_10_05_16_DSC00734.JPG,24.5,2636.5,3,kob
S_10_05_16_DSC00734.JPG,210.5,2303,3,kob
S_10_05_16_DSC00734.JPG,301,2049,3,kob
S_10_05_16_DSC00734.JPG,603.5,1822.5,3,kob
S_10_05_16_DSC00734.JPG,1131,1604.5,3,kob
S_10_05_16_DSC00734.JPG,1431.5,1449.5,3,kob
S_10_05_16_DSC00734.JPG,1459,1176,3,kob
S_10_05_16_DSC00734.JPG,1054,1121.5,3,kob
S_10_05_16_DSC00734.JPG,828.5,706,3,kob
S_10_05_16_DSC00734.JPG,1040,523,3,kob
S_10_05_16_DSC00734.JPG,632,298,3,kob
S_10_05_16_DSC00734.JPG,1065,242,3,kob
S_10_05_16_DSC00734.JPG,229.5,394.5,3,kob
S_10_05_16_DSC00734.JPG,1678,360.5,3,kob
S_10_05_16_DSC00734.JPG,1983,778,3,kob
S_10_05_16_DSC00734.JPG,2131,536.5,3,kob
S_10_05_16_DSC00734.JPG,2365.5,603,3,kob
S_10_05_16_DSC00734.JPG,2708,635,3,kob
S_10_05_16_DSC00734.JPG,2619,840,3,kob
S_10_05_16_DSC00734.JPG,2874.5,879,3,kob
S_10_05_16_DSC00734.JPG,3356.5,231,3,kob
S_10_05_16_DSC00734.JPG,2382,129.5,3,kob
S_10_05_16_DSC00735.JPG,3510.5,2430,3,kob
S_10_05_16_DSC00735.JPG,2505,2297.5,3,kob
S_10_05_16_DSC00735.JPG,2261,2724.5,3,kob
S_10_05_16_DSC00735.JPG,2499,2785,3,kob
S_10_05_16_DSC00735.JPG,2854.5,2824.5,3,kob
S_10_05_16_DSC00735.JPG,2765.5,3044,3,kob
S_10_05_16_DSC00735.JPG,3029,3083.5,3,kob
S_10_05_16_DSC00735.JPG,2112,2949.5,3,kob
S_10_05_16_DSC00735.JPG,1793,2504.5,3,kob
S_10_05_16_DSC00735.JPG,1165.5,2373,3,kob
S_10_05_16_DSC00735.JPG,1145,2667.5,3,kob
S_10_05_16_DSC00735.JPG,928,2848,3,kob
S_10_05_16_DSC00735.JPG,726,2430.5,3,kob
S_10_05_16_DSC00735.JPG,324.5,2538.5,3,kob
S_10_05_16_DSC00735.JPG,22.5,2605,3,kob
S_10_05_16_DSC00735.JPG,1166,3273.5,3,kob
S_10_05_16_DSC00735.JPG,1581,3360,3,kob
S_10_05_16_DSC00735.JPG,1561.5,3632.5,3,kob
S_10_05_16_DSC00735.JPG,1253.5,3796.5,3,kob
S_10_05_16_DSC00736.JPG,1220,3438,3,kob
S_10_05_16_DSC00740.JPG,3681,770.5,4,elephant
S_10_05_16_DSC00740.JPG,3646.5,858,4,elephant
S_10_05_16_DSC00740.JPG,3380,670.5,4,elephant
S_10_05_16_DSC00740.JPG,2695,1291.5,4,elephant
S_10_05_16_DSC00740.JPG,4629.5,1690.5,3,kob
S_10_05_16_DSC00740.JPG,5497.5,1969,4,elephant
S_10_05_16_DSC00741.JPG,4778.5,3791.5,3,kob
S_10_05_16_DSC00741.JPG,3562.5,2743,4,elephant
S_10_05_16_DSC00741.JPG,3849.5,2860,4,elephant
S_10_05_16_DSC00741.JPG,3822,2944.5,4,elephant
S_10_05_16_DSC00741.JPG,2851,3355.5,4,elephant
S_10_05_16_DSC00766.JPG,772.5,723.5,5,warthog
S_10_05_16_DSC00767.JPG,288,2811.5,5,warthog
S_10_05_16_DSC00768.JPG,5473,1373.5,3,kob
S_10_05_16_DSC00768.JPG,5731,654,3,kob
S_10_05_16_DSC00768.JPG,5787,487,3,kob
S_10_05_16_DSC00768.JPG,5631.5,482,3,kob
S_10_05_16_DSC00768.JPG,5580,604,3,kob
S_10_05_16_DSC00768.JPG,5507.5,424,3,kob
S_10_05_16_DSC00768.JPG,5479,533,3,kob
S_10_05_16_DSC00768.JPG,5365.5,447.5,3,kob
S_10_05_16_DSC00768.JPG,5350.5,570.5,3,kob
S_10_05_16_DSC00768.JPG,5266,613.5,3,kob
S_10_05_16_DSC00768.JPG,5672.5,279.5,3,kob
S_10_05_16_DSC00785.JPG,167.5,1383.5,5,warthog
S_10_05_16_DSC00789.JPG,5787,949.5,3,kob
S_10_05_16_DSC00790.JPG,459,983,3,kob
S_10_05_16_DSC00790.JPG,241.5,970.5,3,kob
S_10_05_16_DSC00790.JPG,85.5,893.5,3,kob
S_10_05_16_DSC00790.JPG,79.5,1013.5,3,kob
S_10_05_16_DSC00790.JPG,69.5,1064,3,kob
S_10_05_16_DSC00790.JPG,263,747.5,3,kob
S_10_05_16_DSC00790.JPG,5403,3063.5,3,kob
S_10_05_16_DSC00791.JPG,223,3403.5,3,kob
S_10_05_16_DSC00791.JPG,25.5,3173.5,3,kob
S_10_05_16_DSC00791.JPG,10.5,3394.5,3,kob
S_10_05_16_DSC00792.JPG,2353.5,2205,3,kob
S_10_05_16_DSC00792.JPG,2389,2338,3,kob
S_10_05_16_DSC00792.JPG,2407,2376,3,kob
S_10_05_16_DSC00792.JPG,2188.5,2380.5,3,kob
S_10_05_16_DSC00792.JPG,1363.5,2968.5,3,kob
S_10_05_16_DSC00792.JPG,555,3609.5,1,topi
S_10_05_16_DSC00792.JPG,223,3561.5,1,topi
S_10_05_16_DSC00792.JPG,72.5,2765.5,3,kob
S_10_05_16_DSC00792.JPG,702,2348,3,kob
S_10_05_16_DSC00792.JPG,487,2160,3,kob
S_10_05_16_DSC00792.JPG,617.5,1912,1,topi
S_10_05_16_DSC00792.JPG,855,1643,3,kob
S_10_05_16_DSC00792.JPG,925.5,1233.5,3,kob
S_10_05_16_DSC00792.JPG,939,1144,3,kob
S_10_05_16_DSC00792.JPG,760,1223.5,3,kob
S_10_05_16_DSC00792.JPG,1246,1000,3,kob
S_10_05_16_DSC00792.JPG,109.5,754,3,kob
S_10_05_16_DSC00792.JPG,1000,211.5,3,kob
S_10_05_16_DSC00792.JPG,2116.5,403.5,3,kob
S_10_05_16_DSC00792.JPG,2615,360.5,3,kob
S_10_05_16_DSC00792.JPG,2843,135.5,3,kob
S_10_05_16_DSC00792.JPG,560.5,123.5,3,kob
S_10_05_16_DSC00793.JPG,4701.5,3353,3,kob
S_10_05_16_DSC00793.JPG,4447.5,3160,3,kob
S_10_05_16_DSC00793.JPG,3365,2900,1,topi
S_10_05_16_DSC00793.JPG,2607,3094,3,kob
S_10_05_16_DSC00793.JPG,2503,3052,3,kob
S_10_05_16_DSC00793.JPG,2534,3154,3,kob
S_10_05_16_DSC00793.JPG,2602.5,3676.5,3,kob
S_10_05_16_DSC00793.JPG,2036.5,3976,3,kob
S_10_05_16_DSC00793.JPG,1947,3676.5,3,kob
S_10_05_16_DSC00793.JPG,1978,3180.5,1,topi
S_10_05_16_DSC00793.JPG,1629,3111,1,topi
S_10_05_16_DSC00793.JPG,1300.5,3970,3,kob
S_10_05_16_DSC00793.JPG,826,3982,3,kob
S_10_05_16_DSC00793.JPG,469.5,3987,3,kob
S_10_05_16_DSC00793.JPG,733,3243.5,3,kob
S_10_05_16_DSC00793.JPG,868,3145.5,3,kob
S_10_05_16_DSC00793.JPG,858,3001.5,3,kob
S_10_05_16_DSC00793.JPG,769,2831,3,kob
S_10_05_16_DSC00793.JPG,429.5,2567,1,topi
S_10_05_16_DSC00793.JPG,1328,2397.5,3,kob
S_10_05_16_DSC00793.JPG,1423,1902,3,kob
S_10_05_16_DSC00793.JPG,1376,1989,3,kob
S_10_05_16_DSC00793.JPG,859.5,1828.5,3,kob
S_10_05_16_DSC00793.JPG,534.5,2027.5,3,kob
S_10_05_16_DSC00793.JPG,782.5,1636,1,topi
S_10_05_16_DSC00793.JPG,796,1413.5,3,kob
S_10_05_16_DSC00793.JPG,2019,1493,3,kob
S_10_05_16_DSC00793.JPG,2103.5,1506.5,3,kob
S_10_05_16_DSC00793.JPG,2099,1317.5,3,kob
S_10_05_16_DSC00793.JPG,1609.5,962,3,kob
S_10_05_16_DSC00793.JPG,569.5,60.5,1,topi
S_10_05_16_DSC00794.JPG,3295.5,1775.5,4,elephant
S_10_05_16_DSC00794.JPG,3159,1704.5,4,elephant
S_10_05_16_DSC00794.JPG,1806.5,3022,3,kob
S_10_05_16_DSC00794.JPG,2252,3865.5,1,topi
S_10_05_16_DSC00794.JPG,274,3796.5,1,topi
S_10_05_16_DSC00794.JPG,3254,232,2,buffalo
S_10_05_16_DSC00795.JPG,3633,2171,2,buffalo
S_10_05_16_DSC00795.JPG,3278.5,2438,2,buffalo
S_10_05_16_DSC00795.JPG,3201.5,3921.5,4,elephant
S_10_05_16_DSC00795.JPG,3332.5,3987,4,elephant
S_10_05_16_DSC00796.JPG,4962,1791,2,buffalo
S_10_05_16_DSC00796.JPG,4995,1598,2,buffalo
S_10_05_16_DSC00796.JPG,5297,731,2,buffalo
S_10_05_16_DSC00796.JPG,2632.5,1095,2,buffalo
S_10_05_16_DSC00797.JPG,2911,2005,2,buffalo
S_10_05_16_DSC00797.JPG,2800,2058,2,buffalo
S_10_05_16_DSC00797.JPG,2864,2086,2,buffalo
S_10_05_16_DSC00797.JPG,2097.5,2444.5,2,buffalo
S_10_05_16_DSC00800.JPG,2485,2242,3,kob
S_10_05_16_DSC00800.JPG,4257.5,2772,3,kob
S_10_05_16_DSC00806.JPG,1471,2830,3,kob
S_10_05_16_DSC00808.JPG,4803,1639,2,buffalo
S_10_05_16_DSC00808.JPG,4790.5,1799,2,buffalo
S_10_05_16_DSC00808.JPG,4758,1824.5,2,buffalo
S_10_05_16_DSC00808.JPG,4738.5,904.5,2,buffalo
S_10_05_16_DSC00808.JPG,4744,604.5,2,buffalo
S_10_05_16_DSC00808.JPG,5027.5,251,2,buffalo
S_10_05_16_DSC00808.JPG,5256.5,90.5,2,buffalo
S_10_05_16_DSC00808.JPG,5245,29,2,buffalo
S_10_05_16_DSC00808.JPG,5601,186.5,2,buffalo
S_10_05_16_DSC00808.JPG,5647,234.5,2,buffalo
S_10_05_16_DSC00808.JPG,5978.5,244,2,buffalo
S_10_05_16_DSC00808.JPG,4635,237.5,2,buffalo
S_10_05_16_DSC00808.JPG,4568,255.5,2,buffalo
S_10_05_16_DSC00808.JPG,4414.5,26,2,buffalo
S_10_05_16_DSC00808.JPG,3950,43.5,2,buffalo
S_10_05_16_DSC00808.JPG,3732,85,2,buffalo
S_10_05_16_DSC00808.JPG,3542.5,266.5,2,buffalo
S_10_05_16_DSC00808.JPG,3347,62,2,buffalo
S_10_05_16_DSC00808.JPG,3332.5,208,2,buffalo
S_10_05_16_DSC00808.JPG,3051.5,207.5,2,buffalo
S_10_05_16_DSC00808.JPG,2690.5,167,2,buffalo
S_10_05_16_DSC00808.JPG,2626,128.5,2,buffalo
S_10_05_16_DSC00808.JPG,2591.5,20.5,2,buffalo
S_10_05_16_DSC00808.JPG,2422.5,325,2,buffalo
S_10_05_16_DSC00808.JPG,3011,488,2,buffalo
S_10_05_16_DSC00808.JPG,2763.5,586,2,buffalo
S_10_05_16_DSC00808.JPG,2584.5,842.5,2,buffalo
S_10_05_16_DSC00808.JPG,2360.5,1072.5,2,buffalo
S_10_05_16_DSC00808.JPG,2236.5,1343,2,buffalo
S_10_05_16_DSC00808.JPG,1468.5,382,2,buffalo
S_10_05_16_DSC00808.JPG,1731.5,107,2,buffalo
S_10_05_16_DSC00808.JPG,1450,110,2,buffalo
S_10_05_16_DSC00808.JPG,1562.5,15.5,2,buffalo
S_10_05_16_DSC00808.JPG,1624,11.5,2,buffalo
S_10_05_16_DSC00809.JPG,2951,1867,2,buffalo
S_10_05_16_DSC00809.JPG,3039.5,1721.5,2,buffalo
S_10_05_16_DSC00809.JPG,2678.5,1609,2,buffalo
S_10_05_16_DSC00809.JPG,3076,1412.5,2,buffalo
S_10_05_16_DSC00809.JPG,3170.5,1257,2,buffalo
S_10_05_16_DSC00809.JPG,3226.5,818,2,buffalo
S_10_05_16_DSC00809.JPG,3202.5,582.5,2,buffalo
S_10_05_16_DSC00809.JPG,3269,468,2,buffalo
S_10_05_16_DSC00809.JPG,2852,586,2,buffalo
S_10_05_16_DSC00809.JPG,2787.5,825.5,2,buffalo
S_10_05_16_DSC00809.JPG,2430,481.5,2,buffalo
S_10_05_16_DSC00809.JPG,2435.5,330,2,buffalo
S_10_05_16_DSC00809.JPG,2314,383,2,buffalo
S_10_05_16_DSC00809.JPG,2280,340,2,buffalo
S_10_05_16_DSC00809.JPG,2606,168,2,buffalo
S_10_05_16_DSC00809.JPG,2673,24.5,2,buffalo
S_10_05_16_DSC00809.JPG,2968,350.5,2,buffalo
S_10_05_16_DSC00809.JPG,1518.5,237,2,buffalo
S_10_05_16_DSC00809.JPG,1518.5,365.5,2,buffalo
S_10_05_16_DSC00809.JPG,1423.5,707,2,buffalo
S_10_05_16_DSC00809.JPG,1491.5,818.5,2,buffalo
S_10_05_16_DSC00809.JPG,2011,777.5,2,buffalo
S_10_05_16_DSC00809.JPG,1998.5,971.5,2,buffalo
S_10_05_16_DSC00809.JPG,1812.5,1154,2,buffalo
S_10_05_16_DSC00809.JPG,1477,1175.5,2,buffalo
S_10_05_16_DSC00809.JPG,1452.5,1370.5,2,buffalo
S_10_05_16_DSC00809.JPG,1847,1423.5,2,buffalo
S_10_05_16_DSC00809.JPG,2928,2563,2,buffalo
S_10_05_16_DSC00809.JPG,3007,2652.5,2,buffalo
S_10_05_16_DSC00809.JPG,3202.5,2709,2,buffalo
S_10_05_16_DSC00809.JPG,2080.5,2749,2,buffalo
S_10_05_16_DSC00809.JPG,1358.5,2343,2,buffalo
S_10_05_16_DSC00809.JPG,3589,2854,2,buffalo
S_10_05_16_DSC00809.JPG,3872.5,2866,2,buffalo
S_10_05_16_DSC00809.JPG,4145,2856,2,buffalo
S_10_05_16_DSC00809.JPG,4109.5,2904,2,buffalo
S_10_05_16_DSC00809.JPG,4476.5,3237,2,buffalo
S_10_05_16_DSC00809.JPG,4909.5,3196.5,2,buffalo
S_10_05_16_DSC00809.JPG,5167,2997,2,buffalo
S_10_05_16_DSC00809.JPG,5162.5,3082.5,2,buffalo
S_10_05_16_DSC00809.JPG,5104.5,3407,2,buffalo
S_10_05_16_DSC00809.JPG,5500.5,3799.5,2,buffalo
S_10_05_16_DSC00809.JPG,5648,3926,2,buffalo
S_10_05_16_DSC00809.JPG,1720.5,3963.5,2,buffalo
S_10_05_16_DSC00809.JPG,1644,3959,2,buffalo
S_10_05_16_DSC00809.JPG,733,3567,2,buffalo
S_10_05_16_DSC00809.JPG,453.5,3970,2,buffalo
S_10_05_16_DSC00809.JPG,137.5,3339,2,buffalo
S_10_05_16_DSC00809.JPG,17,3223.5,2,buffalo
S_10_05_16_DSC00809.JPG,3599,2042,2,buffalo
S_10_05_16_DSC00809.JPG,3547.5,2111,2,buffalo
S_10_05_16_DSC00809.JPG,3833.5,1817.5,2,buffalo
S_10_05_16_DSC00809.JPG,3794.5,1808,2,buffalo
S_10_05_16_DSC00809.JPG,5092.5,1344,2,buffalo
S_10_05_16_DSC00810.JPG,2924,430.5,2,buffalo
S_10_05_16_DSC00810.JPG,3161.5,785,2,buffalo
S_10_05_16_DSC00810.JPG,3181.5,753.5,2,buffalo
S_10_05_16_DSC00810.JPG,2509,1176.5,2,buffalo
S_10_05_16_DSC00810.JPG,2144,984.5,2,buffalo
S_10_05_16_DSC00810.JPG,1888,1237.5,2,buffalo
S_10_05_16_DSC00810.JPG,2104,1552.5,2,buffalo
S_10_05_16_DSC00810.JPG,1054.5,2306,2,buffalo
S_10_05_16_DSC00810.JPG,1291,2586,2,buffalo
S_10_05_16_DSC00810.JPG,1277,2772,2,buffalo
S_10_05_16_DSC00810.JPG,1240,3130,2,buffalo
S_10_05_16_DSC00810.JPG,1280.5,3161,2,buffalo
S_10_05_16_DSC00810.JPG,1801.5,3094,2,buffalo
S_10_05_16_DSC00810.JPG,1800.5,3300.5,2,buffalo
S_10_05_16_DSC00810.JPG,1626.5,3488,2,buffalo
S_10_05_16_DSC00810.JPG,1289,3506.5,2,buffalo
S_10_05_16_DSC00810.JPG,1276.5,3726,2,buffalo
S_10_05_16_DSC00810.JPG,1678,3768,2,buffalo
S_10_05_16_DSC00810.JPG,2524,3930,2,buffalo
S_10_05_16_DSC00810.JPG,2911.5,3719,2,buffalo
S_10_05_16_DSC00810.JPG,2999,3562,2,buffalo
S_10_05_16_DSC00810.JPG,2588,3120,2,buffalo
S_10_05_16_DSC00810.JPG,2642.5,2888,2,buffalo
S_10_05_16_DSC00810.JPG,2209,2780,2,buffalo
S_10_05_16_DSC00810.JPG,2036,2646,2,buffalo
S_10_05_16_DSC00810.JPG,2082.5,2675,2,buffalo
S_10_05_16_DSC00810.JPG,2193.5,2624,2,buffalo
S_10_05_16_DSC00810.JPG,2366,2442.5,2,buffalo
S_10_05_16_DSC00810.JPG,2423,2290.5,2,buffalo
S_10_05_16_DSC00810.JPG,2742.5,2636.5,2,buffalo
S_10_05_16_DSC00810.JPG,3061.5,2756,2,buffalo
